No,PO,district,Win name,ycoord,xcoord,on_footpath,num_driver
1520,สขพ. 2,พระนคร,การไฟฟ้าวัดเลียบ  ,13.74368,100.500148,0,1
1521,สขพ. 2,พระนคร,ประตูนกยูงท่าเตียน ,13.746104,100.490831,0,6
1522,สขพ. 2,พระนคร,หน้าธ.กรุงเทพ สาขาสามยอด ,13.746948,100.501508,0,6
1523,สขพ. 2,พระนคร,ท่าเรือสะพานพุทธ ,13.740105,100.498176,0,1
1524,สขพ. 2,พระนคร,ตรงข้ามรร.สวนกุหลาบ(หน้าป๊มเชลล์),13.743577,100.498216,0,5
1525,สขพ. 2,พระนคร,ซอยเศรษฐการ ,13.744407,100.493425,0,4
1526,สขพ. 2,พระนคร,สะพานหัน    ,13.744135,100.502655,0,1
1527,สขพ. 2,พระนคร,สะพานมอญ ,13.747439,100.496238,0,13
1528,สขพ. 2,พระนคร,หอนาฬิกา รด.    ,13.746639,100.494471,0,9
1529,สขพ. 2,พระนคร,พระยาศรี     ,13.748288,100.497244,0,7
1530,สขพ. 2,พระนคร,วัดปรินายก    ,13.75827,100.505905,0,3
1531,สขพ. 2,พระนคร,บ้านหล่อ    ,13.760659,100.50458,0,3
1532,สขพ. 2,พระนคร,ถ.พระสุเมรุ สะพานวันชาติ   ,13.759991,100.502811,0,10
1533,สขพ. 2,พระนคร,หน้าวัดมกุฎกษัตริยาราม ,13.764314,100.506659,0,11
1534,สขพ. 2,พระนคร,กระทรวงเกษตร (ร้าน ป.โภชยา) ,13.759818,100.507382,0,9
1535,สขพ. 2,พระนคร,ธ.กรุงไทย สาขาวิสุทธิกษัตริย์ ,13.761944,100.505019,0,2
1536,สขพ. 2,พระนคร,ซอยดำเนินกลางเหนือ  ,13.758626,100.497904,0,6
1537,สขพ. 2,พระนคร,ข้าง UN    ,13.763787,100.508269,0,11
1538,สขพ. 2,พระนคร,ข้าง บ.เทเวศร์ประกันภัย   ,13.756705,100.504549,0,4
1539,สขพ. 2,พระนคร,ข้าง SIDEWALK ถ.ราชดำเนิน,13.758385,100.498296,0,3
1540,สขพ. 2,พระนคร,ตลาดยอดพิมาน,13.742024,100.496315,0,1
1541,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 19,13.723876,100.46791,0,16
1542,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 20 -28,13.723115,100.462104,0,45
1543,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 20 (กลางคืน),13.725455,100.465738,0,2
1544,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 21,13.721911,100.463796,0,3
1545,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 22,13.724714,100.464985,0,5
1546,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 23,13.72352,100.463179,1,27
1547,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 28 (วัดโบสถ์),13.732075,100.459091,0,17
1548,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 34,13.720195,100.456186,1,15
1549,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 36,13.71949,100.455612,1,37
1550,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 39,13.711052,100.430027,0,5
1551,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 40,13.717641,100.451864,1,36
1552,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 42,13.717321,100.450162,1,19
1553,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 46,13.720936,100.447964,0,18
1554,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 48 (กลางวัน),13.716265,100.444774,1,55
1555,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 48 (กลางวัน),13.716265,100.444774,1,41
1556,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 48 แยก 10,13.719552,100.441995,0,16
1557,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 50/4,13.714074,100.43948,1,16
1558,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 54 (กลางวัน),13.714923,100.437311,0,57
1559,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 54 (กลางวัน),13.714923,100.437311,0,36
1560,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 58,13.713722,100.413087,1,41
1561,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 60/3,13.712457,100.426837,1,58
1562,สขพ. 2,ภาษีเจริญ,ซอยร่วมพัฒนา,13.718911,100.445406,0,8
1563,สขพ. 2,ภาษีเจริญ,ซอยรุ่งฟ้า,13.730605,100.459248,0,8
1564,สขพ. 2,ภาษีเจริญ,ซอยอนามัย,13.728718,100.43253,0,9
1565,สขพ. 2,ภาษีเจริญ,ปากซอยวัดนิมมานรดี,13.708197,100.426685,0,16
1566,สขพ. 2,ภาษีเจริญ,โรงไม้อัด,13.722122,100.440036,0,7
1567,สขพ. 2,ภาษีเจริญ,สวนมะพร้าว,13.745057,100.418575,0,39
1568,สขพ. 2,ภาษีเจริญ,หน้าวัดจันทร์,13.720172,100.441819,0,44
1569,สขพ. 2,ภาษีเจริญ,หน้าห้างซีคอน,13.712303,100.434581,1,12
1570,สขพ. 2,ภาษีเจริญ,ต้นหูกวาง,13.723948,100.438541,0,44
1571,สขพ. 2,ภาษีเจริญ,เรดซีส,13.72033,100.427987,0,2
1572,สขพ. 2,ภาษีเจริญ,ซอยเพชรเกษม 48 แยก 24,13.732715,100.434313,0,4
1573,สขพ. 2,ภาษีเจริญ,ซอยผู้ใหญ่ทวี,13.739243,100.453047,0,5
1574,สขพ. 2,ภาษีเจริญ,ซอยพูลสิน,13.73733,100.440994,0,7
1575,สขพ. 2,ภาษีเจริญ,ซอยร่วมพิบูลย์,13.738958,100.427574,0,12
1576,สขพ. 2,ภาษีเจริญ,ซอยโรงไก่,13.738932,100.455732,0,2
1577,สขพ. 2,ภาษีเจริญ,ซอยวัดตะโน,13.739345,100.456193,0,16
1578,สขพ. 2,ภาษีเจริญ,ซอยวัดโตนด-หมู่บ้านธารทอง,13.738262,100.452004,0,40
1579,สขพ. 2,ภาษีเจริญ,ซอยวัดนก,13.738474,100.459226,0,12
1580,สขพ. 2,ภาษีเจริญ,ซอยสถานีตำรวจนครบาลบางเสาธง,13.740671,100.459918,0,33
1581,สขพ. 2,ภาษีเจริญ,ซอยสามประดู่,13.73783,100.449218,0,1
1582,สขพ. 2,ภาษีเจริญ,ซอยสุทธิรักษาวงษ์,13.740365,100.454572,0,8
1583,สขพ. 2,ภาษีเจริญ,MKT แมนชั่น,13.7232,100.45488,0,4
1584,สขพ. 2,ภาษีเจริญ,ข้างหอแสงวัฒนา,13.739762,100.457344,0,9
1585,สขพ. 2,ภาษีเจริญ,จรัญ 4 วิลล่า,13.737182,100.439682,0,8
1586,สขพ. 2,ภาษีเจริญ,จรัญคอนโด,13.737123,100.43738,0,12
1587,สขพ. 2,ภาษีเจริญ,จรัญวิลล่า 3,13.737408,100.446967,0,4
1588,สขพ. 2,ภาษีเจริญ,ชมรมกรรมการหมู่บ้านนิศาชล,13.741448,100.422453,0,21
1589,สขพ. 2,ภาษีเจริญ,ชุมชนหลังวัดหนัง,13.740731,100.461645,0,9
1590,สขพ. 2,ภาษีเจริญ,นครอินทร์,13.737932,100.448552,1,25
1591,สขพ. 2,ภาษีเจริญ,กลุ่มชัยสงวน (ปากซอยก้าวหน้า 1),13.736802,100.43886,0,11
1592,สขพ. 2,ภาษีเจริญ,ผู้ใหญ่สะโอด (ปากซอยก้าวหน้า 2),13.736966,100.438924,1,9
1593,สขพ. 2,ภาษีเจริญ,โรงเรียนตรีมิตรวิทยา,13.738877,100.431893,0,10
1594,สขพ. 2,ภาษีเจริญ,แยกวัดไชยฉิมพลี,13.737493,100.433319,0,87
1595,สขพ. 2,ภาษีเจริญ,วัดกำแพง,13.739819,100.446345,0,14
1596,สขพ. 2,ภาษีเจริญ,วัดปากน้ำฝั่งใต้,13.743093,100.459323,0,8
1597,สขพ. 2,ภาษีเจริญ,หน้าวัดมะพร้าวเตี้ย,13.744924,100.418972,0,12
1598,สขพ. 2,ภาษีเจริญ,ศูนย์สาธารณสุข 47,13.742608,100.423918,0,2
1599,สขพ. 2,ภาษีเจริญ,สระว่ายน้ำ,13.738395,100.441801,1,5
1600,สขพ. 2,ภาษีเจริญ,หมู่บ้านนวมประดิษฐ์,13.736824,100.435845,0,10
1601,สขพ. 2,ภาษีเจริญ,หมู่บ้านศุภาลัย,13.74078,100.422126,0,1
1602,สขพ. 2,ภาษีเจริญ,ชุมชนเจริญวิถี,13.743354,100.414608,0,4
1603,สขพ. 2,ภาษีเจริญ,พุทธมณฑลสาย 1 ซอย 11,13.733368,100.422623,0,3
1604,สขพ. 2,ภาษีเจริญ,คลองต้นสน,13.70899,100.435805,0,9
1605,สขพ. 2,ภาษีเจริญ,คลองตาแป้น,13.70928,100.438119,0,9
1606,สขพ. 2,ภาษีเจริญ,คลองนกกระจอก,13.714643,100.449869,0,10
1607,สขพ. 2,ภาษีเจริญ,ข้างโรงเรียนวัดอ่างแก้ว (ต้นแค),13.715851,100.454454,0,2
1608,สขพ. 2,ภาษีเจริญ,ซอยเฟื่องฟ้า,13.712415,100.445019,0,5
1609,สขพ. 2,ภาษีเจริญ,ปากซอยวัดนาคปรก,13.748366,100.467314,0,20
1610,สขพ. 2,ภาษีเจริญ,ปากซอยวัดนางชี,13.71908,100.466915,0,6
1611,สขพ. 2,ภาษีเจริญ,ป้อมตำรวจวัดนาคปรก,13.719112,100.46697,0,16
1612,สขพ. 2,ภาษีเจริญ,วัดปากน้ำ,13.721061,100.46698,0,6
1613,สขพ. 2,ภาษีเจริญ,หน้าโรงเรียนเอกประสิทธิ์,13.718913,100.461838,0,4
1614,สขพ. 2,ภาษีเจริญ,หน้าวัดโคนอน,13.716794,100.456986,0,18
1615,สขพ. 2,ภาษีเจริญ,หน้าวัดเพลง,13.718733,100.461917,0,9
1616,สขพ. 2,ภาษีเจริญ,หน้าวัดรางบัว,13.71089,100.439162,0,31
1617,สขพ. 2,ภาษีเจริญ,หมู่บ้านตวงทอง 2,13.694539,100.434516,0,13
1618,สขพ. 2,ภาษีเจริญ,หมู่บ้านเพิ่มทรัพย์,13.718339,100.458473,0,5
1619,สขพ. 2,ภาษีเจริญ,จุดทรัพย์สิน,13.706744,100.428761,0,13
1620,สขพ. 2,ภาษีเจริญ,สราญรมย์ (ซอยกำนันแม้น),13.700743,100.435856,0,18
1621,สขพ. 2,ภาษีเจริญ,สวนข่อย,13.707869,100.432319,0,2
1622,สขพ. 2,ภาษีเจริญ,สะพาน 2 (อ่างแก้ว),13.712872,100.446261,0,3
1623,สขพ. 2,ภาษีเจริญ,กัลปพฤกษ์ ซอย 4,13.692991,100.434742,0,12
1624,สขพ. 2,ภาษีเจริญ,เมโทรพาร์ค  ,13.708752,100.451375,0,12
1625,สขพ. 2,ภาษีเจริญ,ลานดินวัดรางบัว,13.710724,100.440471,0,4
1626,สขพ. 2,ภาษีเจริญ,บางแวก-แหลมทอง แยก 49,13.730544,100.434141,0,20
1627,สขพ. 2,ภาษีเจริญ,สามแยกวัดรางบัว,13.711792,100.441051,0,2
1628,สขพ. 2,ภาษีเจริญ,คลองตาฉ่ำ,13.711042,100.438789,0,5
1629,สขพ. 2,ภาษีเจริญ,หมู่บ้านมัณฑนา,13.772075,100.42946,0,9
1630,สขพ. 2,ภาษีเจริญ,วัดคูหาสวรรค์,13.732357,100.46186,0,3
1631,สขพ. 2,ภาษีเจริญ,กิจเจริญ,13.700525,100.431372,0,8
1632,สขพ. 2,ภาษีเจริญ,บ้านกลางเมือง,13.702154,100.429755,0,1
1633,สขพ. 2,ภาษีเจริญ,ชุมชนพูนบำเพ็ญ,13.744355,100.414836,0,7
1634,สขพ. 2,ภาษีเจริญ,BTS บางหว้า ราชพฤกษ์ ซอย 1,13.720166,100.458039,0,42
1635,สขพ. 2,ภาษีเจริญ,ขำขำ สาย 1,13.720955,100.427965,0,3
1636,สขพ. 2,ภาษีเจริญ,ชุมชนเพชรเกษม 56,13.714368,100.433638,0,3
1637,สขพ. 2,หนองแขม,หน้าร้านทอง 69,13.797543,100.3800825,0,38
1638,สขพ. 2,หนองแขม,เพชรเกษม 116/3,13.7048632,100.3346403,0,23
1639,สขพ. 2,หนองแขม,เพชรเกษม 116,13.7053177,100.3377236,0,4
1640,สขพ. 2,หนองแขม,เพชรเกษม 114,13.7052724,100.3396664,0,30
1641,สขพ. 2,หนองแขม,เล็กแสบ,13.70964,100.338012,0,2
1642,สขพ. 2,หนองแขม,คอนโดหนองแขม,13.7121102,100.3338063,0,6
