id,name,lat,long,police,road,district,description
4776,(ยกเลิก) ตรงข้ามโรงพยาบาลสมเด็จเจ้าพระยา,13.72933,100.506133,สมเด็จเจ้าพระยา,ลาดหญ้า,ธนบุรี,
4777,สถานีรถไฟสามเสน (ป้ายหาย),13.780201,100.530504,พญาไท,กำแพงเพชร 5,พญาไท,
4778,(ไม่อนุมัติ) ซอยพหลโยธิน 16,13.788689,100.548018,บางซื่อ,พหลโยธิน,พญาไท,
4779,ซอยตาภู (เลิฟรับซื้อของเก่า),13.732838,100.361358,หนองค้างพลู,ทวีวัฒนา,หนองแขม,
4780,ตรงข้ามบริษัท มิตรสยาม ฟิชชิ่ง โปรดักส์ จำกัด (ป้ายหาย),13.73259,100.361597,หนองค้างพลู,ทวีวัฒนา,หนองแขม,
4781,โรงเรียนขจรโรจน์วิทยา,13.655684,100.498597,ราษฎร์บูรณะ,ประชาอุทิศ (ฝั่งธนบุรี),ราษฎร์บูรณะ,
4782,ไปรษณีย์ บางขุนเทียน,13.685604,100.445317,บางขุนเทียน,กำนันแม้น,จอมทอง,
4783,ศาลแขวงธนบุรี,13.685872,100.445129,บางขุนเทียน,กำนันแม้น,จอมทอง,
4784,ตลาดพิบูลย์วิทย์,13.686987,100.444085,บางขุนเทียน,กำนันแม้น,จอมทอง,
4785,ซอยกำนันแม้น 10,13.687286,100.443899,บางขุนเทียน,กำนันแม้น,จอมทอง,
4786,(ยกเลิก) ตรงข้ามตลาดบางแค(ซอยเพชรเกษม 62/2),13.712133,100.423164,หลักสอง,เพชรเกษม,บางแค,
4787,ซอยกำนันแม้น 5,13.688477,100.442768,บางขุนเทียน,กำนันแม้น,จอมทอง,
4788,ซอยกำนันแม้น 18,13.689156,100.442241,บางขุนเทียน,กำนันแม้น,จอมทอง,
4789,ซอยกำนันแม้น 7,13.690134,100.441332,บางขุนเทียน,กำนันแม้น,จอมทอง,
4790,ซอยกำนันแม้น 24,13.690562,100.44102,บางขุนเทียน,กำนันแม้น,จอมทอง,
4791,ซอยกำนันแม้น 13,13.691976,100.439717,บางขุนเทียน,กำนันแม้น,จอมทอง,
4792,ซอยกำนันแม้น 28,13.692475,100.439336,บางขุนเทียน,กำนันแม้น,จอมทอง,
4793,โรงอาหารราม่า,13.711732,100.663574,ประเวศ,พัฒนาการ,ประเวศ,
4794,ตรงข้ามโรงอาหารราม่า,13.711773,100.664011,ประเวศ,พัฒนาการ,ประเวศ,
4795,โรงเรียนอนุบาลจินดารัตน์,13.709924,100.666509,ประเวศ,พัฒนาการ,ประเวศ,
4796,หมู่บ้านเสรี-อ่อนนุช,13.710478,100.66617,ประเวศ,พัฒนาการ,ประเวศ,
4797,ตรงข้ามหมู่บ้านเศรษฐศิริ,13.708488,100.66786,ประเวศ,พัฒนาการ,ประเวศ,
4798,ซอยกำนันแม้น 15,13.693333,100.438516,บางขุนเทียน,กำนันแม้น,จอมทอง,
4799,หมู่บ้านเศรษฐศิริ,13.708329,100.668256,ประเวศ,พัฒนาการ,ประเวศ,
4800,ชุมชนมะขามเทศ,13.705675,100.669605,ประเวศ,พัฒนาการ,ประเวศ,
4801,เอสเอ็มซี,13.705712,100.669926,ประเวศ,พัฒนาการ,ประเวศ,
4802,ครังพรศักดิ์,13.702887,100.671404,ประเวศ,พัฒนาการ,ประเวศ,
4803,ตรงข้ามครัวพรศักดิ์,13.702947,100.671749,ประเวศ,พัฒนาการ,ประเวศ,
4804,สถานีรถไฟฟ้าบีทีเอส หมอชิต(สวนจตุจักร) ป้ายที่ 1,13.802867,100.553643,บางซื่อ,พหลโยธิน,จตุจักร,
4805,(ไม่อนุมัติ) เอสซีจี ซิเมนต์,13.803335,100.538654,เตาปูน,ปูนซิเมนต์ไทย,บางซื่อ,
4806,วัดอุดมรังสี,13.705784,100.348418,หนองค้างพลู,เพชรเกษม,หนองแขม,
4807,ซอยบางขุนเทียน 8 (ป้ายหาย),13.667214,100.428091,ท่าข้าม,บางขุนเทียน,บางบอน,
4808,พระรามเอกเวชการ (ป้ายหาย),13.660994,100.42933,ท่าข้าม,บางขุนเทียน,บางขุนเทียน,
4809,ซอยบางขุนเทียน 11 (ป้ายหาย),13.660773,100.429655,ท่าข้าม,บางขุนเทียน,บางขุนเทียน,
4810,ตรงข้ามซอยบางขุนเทียน 16 (ป้ายหาย),13.658609,100.429981,ท่าข้าม,บางขุนเทียน,บางขุนเทียน,
4811,ซอยบางขุนเทียน 16 (ป้ายหาย*),13.658797,100.42962,ท่าข้าม,บางขุนเทียน,บางขุนเทียน,
4812,เซ็นทรัลเวิลด์ ป้าย 1,13.746505,100.540448,ลุมพินี,ราชดำริ,ปทุมวัน,
4813,(ยกเลิก) ตรงข้ามโรงแรมอนันตรา,13.740773,100.539537,ลุมพินี,ราชดำริ,ปทุมวัน,
4814,สำนักงานประกันสังคมกรุงเทพมหานครพื้นที่ 7,13.650993,100.405167,ท่าข้าม,กาญจนาภิเษก,บางบอน,
4815,เจ๊ไน้เป็ดตุ๋น,13.654268,100.40527,ท่าข้าม,กาญจนาภิเษก,บางบอน,
4816,บ้านเก่าเตาดิน (ป้ายหาย),13.655397,100.404657,ท่าข้าม,กาญจนาภิเษก,บางบอน,
4817,กาฬสินธุ์ ขนส่ง (ป้ายหาย*),13.660983,100.40503,บางขุนเทียน,กาญจนาภิเษก,บางบอน,
4818,แยกถนนเอกชัย (ขาออก),13.662758,100.405175,บางขุนเทียน,กาญจนาภิเษก,บางบอน,
4819,แยกถนนเอกชัย (ขาเข้า),13.662897,100.405869,บางขุนเทียน,กาญจนาภิเษก,บางบอน,
4820,บี-ควิก วงแหวนรอบนอกตะวันตก,13.672175,100.406503,บางขุนเทียน,กาญจนาภิเษก,บางบอน,
4821,ตรงข้ามโรงเรียนเลิศหล้า (ป้ายหาย),13.674547,100.405944,บางขุนเทียน,กาญจนาภิเษก,บางบอน,
4822,โรงเรียนเลิศหล้า (ป้ายหาย),13.674518,100.406654,บางขุนเทียน,กาญจนาภิเษก,บางบอน,
4823,หมู่บ้านศิริสุข (ป้ายหาย ตำแหน่งไม่เหมาะสม),13.686041,100.406633,เพชรเกษม,กาญจนาภิเษก,บางแค,
4824,ศูนย์บำรุงทางหลวงชนบทกัลปพฤกษ์ (ป้ายหาย),13.684454,100.407326,เพชรเกษม,กาญจนาภิเษก,บางแค,
4825,เอ.เอ็น.เอ.อพาร์ทเม้นท์ (ป้ายหาย),13.707547,100.406533,เพชรเกษม,กาญจนาภิเษก,บางแค,
4826,ตรงข้ามไทยวารีค้าไม้,13.792837,100.409659,ตลิ่งชัน,กาญจนาภิเษก,ทวีวัฒนา,
4827,หมู่บ้าน 89 บางบอนวิลล์ (ป้ายหาย*),13.664516,100.405289,บางขุนเทียน,กาญจนาภิเษก,บางบอน,
4828,ตรงข้ามหมู่บ้านร่ำรวยนิเวศน์ 1 (ป้ายหาย),13.773209,100.407683,ตลิ่งชัน,กาญจนาภิเษก,ทวีวัฒนา,
